Low Birth Weight Ind Desc,Year Desc,County Name,Age Group Desc,Birth Count,Birth Count_PCT,SORT
Low birth weight (<2500g),2006,Delaware,30 to 34,65,7.2,672
Normal birth weight (2500g+),2006,Delaware,30 to 34,841,92.8,673
Low birth weight (<2500g),2006,Delaware,35 to 39,44,9.8,675
Normal birth weight (2500g+),2006,Delaware,35 to 39,406,90.2,676
Low birth weight (<2500g),2006,Delaware,40 to 44,8,9.5,678
Normal birth weight (2500g+),2006,Delaware,40 to 44,76,90.5,679
Low birth weight (<2500g),2006,Delaware,45 and older,0,0.0,681
Normal birth weight (2500g+),2006,Delaware,45 and older,*,*,682
Low birth weight (<2500g),2006,Delaware,Less than 15,0,0.0,684
Normal birth weight (2500g+),2006,Delaware,Less than 15,*,*,685
Low birth weight (<2500g),2006,Delaware,Unknown,0,0.0,687
Normal birth weight (2500g+),2006,Delaware,Unknown,0,0.0,688
Low birth weight (<2500g),2006,Erie,15 to 17,7,21.2,693
Normal birth weight (2500g+),2006,Erie,15 to 17,26,78.8,694
Low birth weight (<2500g),2006,Erie,18 to 19,6,9.4,696
Normal birth weight (2500g+),2006,Erie,18 to 19,58,90.6,697
Low birth weight (<2500g),2006,Erie,20 to 24,23,8.8,699
Normal birth weight (2500g+),2006,Erie,20 to 24,238,91.2,700
Low birth weight (<2500g),2006,Erie,25 to 29,12,5.4,702
Normal birth weight (2500g+),2006,Erie,25 to 29,209,94.6,703
Low birth weight (<2500g),2006,Erie,30 to 34,11,6.4,705
Normal birth weight (2500g+),2006,Erie,30 to 34,161,93.6,706
Low birth weight (<2500g),2006,Erie,35 to 39,4,6.2,708
Normal birth weight (2500g+),2006,Erie,35 to 39,61,93.8,709
Low birth weight (<2500g),2006,Erie,40 to 44,3,13.0,711
Normal birth weight (2500g+),2006,Erie,40 to 44,*,*,712
Low birth weight (<2500g),2006,Erie,45 and older,0,0.0,714
Normal birth weight (2500g+),2006,Erie,45 and older,0,0.0,715
Low birth weight (<2500g),2006,Erie,Less than 15,0,0.0,717
Normal birth weight (2500g+),2006,Erie,Less than 15,*,*,718
Low birth weight (<2500g),2006,Erie,Unknown,0,0.0,720
Normal birth weight (2500g+),2006,Erie,Unknown,0,0.0,721
Low birth weight (<2500g),2006,Fairfield,15 to 17,3,6.5,726
Normal birth weight (2500g+),2006,Fairfield,15 to 17,43,93.5,727
Low birth weight (<2500g),2006,Fairfield,18 to 19,5,5.7,729
Normal birth weight (2500g+),2006,Fairfield,18 to 19,82,94.3,730
Low birth weight (<2500g),2006,Fairfield,20 to 24,24,5.3,732
Normal birth weight (2500g+),2006,Fairfield,20 to 24,427,94.7,733
Low birth weight (<2500g),2006,Fairfield,25 to 29,50,9.3,735
Normal birth weight (2500g+),2006,Fairfield,25 to 29,489,90.7,736
Low birth weight (<2500g),2006,Fairfield,30 to 34,31,7.6,738
Normal birth weight (2500g+),2006,Fairfield,30 to 34,376,92.4,739
Low birth weight (<2500g),2006,Fairfield,35 to 39,10,5.2,741
Normal birth weight (2500g+),2006,Fairfield,35 to 39,181,94.8,742
Low birth weight (<2500g),2006,Fairfield,40 to 44,1,3.3,744
Normal birth weight (2500g+),2006,Fairfield,40 to 44,29,96.7,745
Low birth weight (<2500g),2006,Fairfield,45 and older,0,0.0,747
Normal birth weight (2500g+),2006,Fairfield,45 and older,*,*,748
Low birth weight (<2500g),2006,Fairfield,Less than 15,0,0.0,750
Normal birth weight (2500g+),2006,Fairfield,Less than 15,0,0.0,751
Low birth weight (<2500g),2006,Fairfield,Unknown,0,0.0,753
Normal birth weight (2500g+),2006,Fairfield,Unknown,0,0.0,754
Low birth weight (<2500g),2006,Fayette,15 to 17,*,*,759
Normal birth weight (2500g+),2006,Fayette,15 to 17,*,*,760
Low birth weight (<2500g),2006,Fayette,18 to 19,3,5.8,762
Normal birth weight (2500g+),2006,Fayette,18 to 19,49,94.2,763
Low birth weight (<2500g),2006,Fayette,20 to 24,10,7.3,765
Normal birth weight (2500g+),2006,Fayette,20 to 24,127,92.7,766
Low birth weight (<2500g),2006,Fayette,25 to 29,8,6.6,768
Normal birth weight (2500g+),2006,Fayette,25 to 29,113,93.4,769
Low birth weight (<2500g),2006,Fayette,30 to 34,3,6.4,771
Normal birth weight (2500g+),2006,Fayette,30 to 34,44,93.6,772
Low birth weight (<2500g),2006,Fayette,35 to 39,0,0.0,774
Normal birth weight (2500g+),2006,Fayette,35 to 39,*,*,775
Low birth weight (<2500g),2006,Fayette,40 to 44,0,0.0,777
Normal birth weight (2500g+),2006,Fayette,40 to 44,*,*,778
Low birth weight (<2500g),2006,Fayette,45 and older,0,0.0,780
Normal birth weight (2500g+),2006,Fayette,45 and older,0,0.0,781
Low birth weight (<2500g),2006,Fayette,Less than 15,0,0.0,783
Normal birth weight (2500g+),2006,Fayette,Less than 15,*,*,784
Low birth weight (<2500g),2006,Fayette,Unknown,0,0.0,786
Normal birth weight (2500g+),2006,Fayette,Unknown,0,0.0,787
Low birth weight (<2500g),2006,Franklin,15 to 17,85,14.5,792
Normal birth weight (2500g+),2006,Franklin,15 to 17,503,85.5,793
Low birth weight (<2500g),2006,Franklin,18 to 19,143,11.3,795
Normal birth weight (2500g+),2006,Franklin,18 to 19,1,128,88.7,796
Low birth weight (<2500g),2006,Franklin,20 to 24,417,9.4,798
Normal birth weight (2500g+),2006,Franklin,20 to 24,4,017,90.6,799
Low birth weight (<2500g),2006,Franklin,25 to 29,458,8.6,801
Normal birth weight (2500g+),2006,Franklin,25 to 29,4,866,91.4,802
Low birth weight (<2500g),2006,Franklin,30 to 34,358,8.7,804
Normal birth weight (2500g+),2006,Franklin,30 to 34,3,772,91.3,805
Low birth weight (<2500g),2006,Franklin,35 to 39,183,9.3,807
Normal birth weight (2500g+),2006,Franklin,35 to 39,1,789,90.7,808
Low birth weight (<2500g),2006,Franklin,40 to 44,57,14.1,810
Normal birth weight (2500g+),2006,Franklin,40 to 44,347,85.9,811
Low birth weight (<2500g),2006,Franklin,45 and older,5,19.2,813
Normal birth weight (2500g+),2006,Franklin,45 and older,*,*,814
Low birth weight (<2500g),2006,Franklin,Less than 15,6,21.4,816
Normal birth weight (2500g+),2006,Franklin,Less than 15,*,*,817
Low birth weight (<2500g),2006,Franklin,Unknown,0,0.0,819
Normal birth weight (2500g+),2006,Franklin,Unknown,0,0.0,820
Low birth weight (<2500g),2006,Fulton,15 to 17,0,0.0,825
Normal birth weight (2500g+),2006,Fulton,15 to 17,*,*,826
Low birth weight (<2500g),2006,Fulton,18 to 19,5,13.9,828
Normal birth weight (2500g+),2006,Fulton,18 to 19,31,86.1,829
Low birth weight (<2500g),2006,Fulton,20 to 24,3,2.1,831
Normal birth weight (2500g+),2006,Fulton,20 to 24,141,97.9,832
Low birth weight (<2500g),2006,Fulton,25 to 29,4,2.5,834
Normal birth weight (2500g+),2006,Fulton,25 to 29,156,97.5,835
Low birth weight (<2500g),2006,Fulton,30 to 34,4,4.3,837
Normal birth weight (2500g+),2006,Fulton,30 to 34,90,95.7,838
Low birth weight (<2500g),2006,Fulton,35 to 39,3,7.0,840
Normal birth weight (2500g+),2006,Fulton,35 to 39,40,93.0,841
Low birth weight (<2500g),2006,Fulton,40 to 44,0,0.0,843
Normal birth weight (2500g+),2006,Fulton,40 to 44,*,*,844
Low birth weight (<2500g),2006,Fulton,45 and older,0,0.0,846
Normal birth weight (2500g+),2006,Fulton,45 and older,*,*,847
Low birth weight (<2500g),2006,Fulton,Less than 15,0,0.0,849
Normal birth weight (2500g+),2006,Fulton,Less than 15,0,0.0,850
Low birth weight (<2500g),2006,Fulton,Unknown,0,0.0,852
Normal birth weight (2500g+),2006,Fulton,Unknown,0,0.0,853
Low birth weight (<2500g),2006,Gallia,15 to 17,*,*,858
Normal birth weight (2500g+),2006,Gallia,15 to 17,*,*,859
Low birth weight (<2500g),2006,Gallia,18 to 19,7,14.3,861
Normal birth weight (2500g+),2006,Gallia,18 to 19,42,85.7,862
Low birth weight (<2500g),2006,Gallia,20 to 24,19,12.3,864
Normal birth weight (2500g+),2006,Gallia,20 to 24,136,87.7,865
Low birth weight (<2500g),2006,Gallia,25 to 29,6,6.3,867
Normal birth weight (2500g+),2006,Gallia,25 to 29,90,93.8,868
Low birth weight (<2500g),2006,Gallia,30 to 34,10,17.5,870
Normal birth weight (2500g+),2006,Gallia,30 to 34,47,82.5,871
Low birth weight (<2500g),2006,Gallia,35 to 39,4,16.0,873
Normal birth weight (2500g+),2006,Gallia,35 to 39,*,*,874
Low birth weight (<2500g),2006,Gallia,40 to 44,0,0.0,876
Normal birth weight (2500g+),2006,Gallia,40 to 44,*,*,877
Low birth weight (<2500g),2006,Gallia,45 and older,0,0.0,879
Normal birth weight (2500g+),2006,Gallia,45 and older,0,0.0,880
Low birth weight (<2500g),2006,Gallia,Less than 15,0,0.0,882
Normal birth weight (2500g+),2006,Gallia,Less than 15,0,0.0,883
Low birth weight (<2500g),2006,Gallia,Unknown,0,0.0,885
Normal birth weight (2500g+),2006,Gallia,Unknown,0,0.0,886
Low birth weight (<2500g),2006,Geauga,15 to 17,0,0.0,891
Normal birth weight (2500g+),2006,Geauga,15 to 17,*,*,892
Low birth weight (<2500g),2006,Geauga,18 to 19,3,10.0,894
Normal birth weight (2500g+),2006,Geauga,18 to 19,27,90.0,895
Low birth weight (<2500g),2006,Geauga,20 to 24,9,5.6,897
Normal birth weight (2500g+),2006,Geauga,20 to 24,151,94.4,898
Low birth weight (<2500g),2006,Geauga,25 to 29,14,5.1,900
Normal birth weight (2500g+),2006,Geauga,25 to 29,261,94.9,901
Low birth weight (<2500g),2006,Geauga,30 to 34,20,6.9,903
Normal birth weight (2500g+),2006,Geauga,30 to 34,271,93.1,904
Low birth weight (<2500g),2006,Geauga,35 to 39,24,12.0,906
Normal birth weight (2500g+),2006,Geauga,35 to 39,176,88.0,907
Low birth weight (<2500g),2006,Geauga,40 to 44,6,12.5,909
Normal birth weight (2500g+),2006,Geauga,40 to 44,42,87.5,910
Low birth weight (<2500g),2006,Geauga,45 and older,*,*,912
Normal birth weight (2500g+),2006,Geauga,45 and older,*,*,913
Low birth weight (<2500g),2006,Geauga,Less than 15,0,0.0,915
Normal birth weight (2500g+),2006,Geauga,Less than 15,0,0.0,916
Low birth weight (<2500g),2006,Geauga,Unknown,0,0.0,918
Normal birth weight (2500g+),2006,Geauga,Unknown,0,0.0,919
Low birth weight (<2500g),2006,Greene,15 to 17,6,16.7,924
Normal birth weight (2500g+),2006,Greene,15 to 17,30,83.3,925
Low birth weight (<2500g),2006,Greene,18 to 19,10,10.6,927
Normal birth weight (2500g+),2006,Greene,18 to 19,84,89.4,928
Low birth weight (<2500g),2006,Greene,20 to 24,30,6.2,930
Normal birth weight (2500g+),2006,Greene,20 to 24,453,93.8,931
Low birth weight (<2500g),2006,Greene,25 to 29,25,4.5,933
Normal birth weight (2500g+),2006,Greene,25 to 29,528,95.5,934
Low birth weight (<2500g),2006,Greene,30 to 34,30,7.5,936
Normal birth weight (2500g+),2006,Greene,30 to 34,369,92.5,937
Low birth weight (<2500g),2006,Greene,35 to 39,16,8.6,939
Normal birth weight (2500g+),2006,Greene,35 to 39,170,91.4,940
Low birth weight (<2500g),2006,Greene,40 to 44,2,6.1,942
Normal birth weight (2500g+),2006,Greene,40 to 44,31,93.9,943
Low birth weight (<2500g),2006,Greene,45 and older,0,0.0,945
Normal birth weight (2500g+),2006,Greene,45 and older,*,*,946
Low birth weight (<2500g),2006,Greene,Less than 15,0,0.0,948
Normal birth weight (2500g+),2006,Greene,Less than 15,0,0.0,949
Low birth weight (<2500g),2006,Greene,Unknown,0,0.0,951
Normal birth weight (2500g+),2006,Greene,Unknown,0,0.0,952
Low birth weight (<2500g),2006,Guernsey,15 to 17,*,*,957
Normal birth weight (2500g+),2006,Guernsey,15 to 17,*,*,958
Low birth weight (<2500g),2006,Guernsey,18 to 19,7,14.3,960
Normal birth weight (2500g+),2006,Guernsey,18 to 19,42,85.7,961
Low birth weight (<2500g),2006,Guernsey,20 to 24,14,7.4,963
Normal birth weight (2500g+),2006,Guernsey,20 to 24,176,92.6,964
Low birth weight (<2500g),2006,Guernsey,25 to 29,9,7.0,966
Normal birth weight (2500g+),2006,Guernsey,25 to 29,119,93.0,967
Low birth weight (<2500g),2006,Guernsey,30 to 34,17,20.7,969
Normal birth weight (2500g+),2006,Guernsey,30 to 34,65,79.3,970
Low birth weight (<2500g),2006,Guernsey,35 to 39,3,10.0,972
Normal birth weight (2500g+),2006,Guernsey,35 to 39,27,90.0,973
Low birth weight (<2500g),2006,Guernsey,40 to 44,0,0.0,975
Normal birth weight (2500g+),2006,Guernsey,40 to 44,*,*,976
Low birth weight (<2500g),2006,Guernsey,45 and older,0,0.0,978
Normal birth weight (2500g+),2006,Guernsey,45 and older,0,0.0,979
Low birth weight (<2500g),2006,Guernsey,Less than 15,0,0.0,981
Normal birth weight (2500g+),2006,Guernsey,Less than 15,*,*,982
Low birth weight (<2500g),2006,Guernsey,Unknown,0,0.0,984
Normal birth weight (2500g+),2006,Guernsey,Unknown,0,0.0,985
Low birth weight (<2500g),2006,Hamilton,15 to 17,50,10.7,990
Normal birth weight (2500g+),2006,Hamilton,15 to 17,417,89.3,991
Low birth weight (<2500g),2006,Hamilton,18 to 19,130,14.1,993
Normal birth weight (2500g+),2006,Hamilton,18 to 19,792,85.9,994
Low birth weight (<2500g),2006,Hamilton,20 to 24,345,11.1,996
Normal birth weight (2500g+),2006,Hamilton,20 to 24,2,751,88.9,997
Low birth weight (<2500g),2006,Hamilton,25 to 29,275,8.6,999
Normal birth weight (2500g+),2006,Hamilton,25 to 29,2,929,91.4,1000
Low birth weight (<2500g),2006,Hamilton,30 to 34,221,9.0,1002
Normal birth weight (2500g+),2006,Hamilton,30 to 34,2,240,91.0,1003
Low birth weight (<2500g),2006,Hamilton,35 to 39,120,9.6,1005
Normal birth weight (2500g+),2006,Hamilton,35 to 39,1,136,90.4,1006
Low birth weight (<2500g),2006,Hamilton,40 to 44,35,13.9,1008
Normal birth weight (2500g+),2006,Hamilton,40 to 44,216,86.1,1009
Low birth weight (<2500g),2006,Hamilton,45 and older,*,*,1011
Normal birth weight (2500g+),2006,Hamilton,45 and older,*,*,1012
Low birth weight (<2500g),2006,Hamilton,Less than 15,7,23.3,1014
Normal birth weight (2500g+),2006,Hamilton,Less than 15,*,*,1015
Low birth weight (<2500g),2006,Hamilton,Unknown,0,0.0,1017
Normal birth weight (2500g+),2006,Hamilton,Unknown,0,0.0,1018
Low birth weight (<2500g),2006,Hancock,15 to 17,3,15.0,1023
Normal birth weight (2500g+),2006,Hancock,15 to 17,*,*,1024
Low birth weight (<2500g),2006,Hancock,18 to 19,5,7.1,1026
Normal birth weight (2500g+),2006,Hancock,18 to 19,65,92.9,1027
Low birth weight (<2500g),2006,Hancock,20 to 24,18,6.8,1029
Normal birth weight (2500g+),2006,Hancock,20 to 24,245,93.2,1030
Low birth weight (<2500g),2006,Hancock,25 to 29,21,7.1,1032
Normal birth weight (2500g+),2006,Hancock,25 to 29,274,92.9,1033
Low birth weight (<2500g),2006,Hancock,30 to 34,26,12.3,1035
Normal birth weight (2500g+),2006,Hancock,30 to 34,185,87.7,1036
Low birth weight (<2500g),2006,Hancock,35 to 39,5,5.7,1038
Normal birth weight (2500g+),2006,Hancock,35 to 39,83,94.3,1039
Low birth weight (<2500g),2006,Hancock,40 to 44,*,*,1041
Normal birth weight (2500g+),2006,Hancock,40 to 44,*,*,1042
Low birth weight (<2500g),2006,Hancock,45 and older,0,0.0,1044
Normal birth weight (2500g+),2006,Hancock,45 and older,0,0.0,1045
Low birth weight (<2500g),2006,Hancock,Less than 15,0,0.0,1047
Normal birth weight (2500g+),2006,Hancock,Less than 15,0,0.0,1048
Low birth weight (<2500g),2006,Hancock,Unknown,0,0.0,1050
Normal birth weight (2500g+),2006,Hancock,Unknown,0,0.0,1051
Low birth weight (<2500g),2006,Hardin,15 to 17,*,*,1056
Normal birth weight (2500g+),2006,Hardin,15 to 17,*,*,1057
Low birth weight (<2500g),2006,Hardin,18 to 19,5,18.5,1059
Normal birth weight (2500g+),2006,Hardin,18 to 19,*,*,1060
Low birth weight (<2500g),2006,Hardin,20 to 24,8,5.9,1062
Normal birth weight (2500g+),2006,Hardin,20 to 24,127,94.1,1063
Low birth weight (<2500g),2006,Hardin,25 to 29,8,7.8,1065
Normal birth weight (2500g+),2006,Hardin,25 to 29,95,92.2,1066
Low birth weight (<2500g),2006,Hardin,30 to 34,4,7.1,1068
Normal birth weight (2500g+),2006,Hardin,30 to 34,52,92.9,1069
Low birth weight (<2500g),2006,Hardin,35 to 39,2,5.4,1071
Normal birth weight (2500g+),2006,Hardin,35 to 39,35,94.6,1072
Low birth weight (<2500g),2006,Hardin,40 to 44,0,0.0,1074
Normal birth weight (2500g+),2006,Hardin,40 to 44,*,*,1075
Low birth weight (<2500g),2006,Hardin,45 and older,0,0.0,1077
Normal birth weight (2500g+),2006,Hardin,45 and older,*,*,1078
Low birth weight (<2500g),2006,Hardin,Less than 15,0,0.0,1080
Normal birth weight (2500g+),2006,Hardin,Less than 15,*,*,1081
Low birth weight (<2500g),2006,Hardin,Unknown,0,0.0,1083
Normal birth weight (2500g+),2006,Hardin,Unknown,0,0.0,1084
Low birth weight (<2500g),2006,Harrison,15 to 17,0,0.0,1089
Normal birth weight (2500g+),2006,Harrison,15 to 17,*,*,1090
Low birth weight (<2500g),2006,Harrison,18 to 19,*,*,1092
Normal birth weight (2500g+),2006,Harrison,18 to 19,*,*,1093
Low birth weight (<2500g),2006,Harrison,20 to 24,5,9.8,1095
Normal birth weight (2500g+),2006,Harrison,20 to 24,46,90.2,1096
Low birth weight (<2500g),2006,Harrison,25 to 29,3,5.2,1098
Normal birth weight (2500g+),2006,Harrison,25 to 29,55,94.8,1099
Low birth weight (<2500g),2006,Harrison,30 to 34,2,6.5,1101
Normal birth weight (2500g+),2006,Harrison,30 to 34,29,93.5,1102
Low birth weight (<2500g),2006,Harrison,35 to 39,*,*,1104
Normal birth weight (2500g+),2006,Harrison,35 to 39,*,*,1105
Low birth weight (<2500g),2006,Harrison,40 to 44,*,*,1107
Normal birth weight (2500g+),2006,Harrison,40 to 44,0,0.0,1108
Low birth weight (<2500g),2006,Harrison,45 and older,0,0.0,1110
Normal birth weight (2500g+),2006,Harrison,45 and older,0,0.0,1111
Low birth weight (<2500g),2006,Harrison,Less than 15,0,0.0,1113
Normal birth weight (2500g+),2006,Harrison,Less than 15,0,0.0,1114
Low birth weight (<2500g),2006,Harrison,Unknown,0,0.0,1116
Normal birth weight (2500g+),2006,Harrison,Unknown,0,0.0,1117
Low birth weight (<2500g),2006,Henry,15 to 17,*,*,1122
Normal birth weight (2500g+),2006,Henry,15 to 17,*,*,1123
Low birth weight (<2500g),2006,Henry,18 to 19,4,16.0,1125
Normal birth weight (2500g+),2006,Henry,18 to 19,*,*,1126
Low birth weight (<2500g),2006,Henry,20 to 24,6,5.6,1128
Normal birth weight (2500g+),2006,Henry,20 to 24,102,94.4,1129
Low birth weight (<2500g),2006,Henry,25 to 29,8,5.8,1131
Normal birth weight (2500g+),2006,Henry,25 to 29,131,94.2,1132
Low birth weight (<2500g),2006,Henry,30 to 34,5,7.4,1134
Normal birth weight (2500g+),2006,Henry,30 to 34,63,92.6,1135
Low birth weight (<2500g),2006,Henry,35 to 39,1,4.2,1137
Normal birth weight (2500g+),2006,Henry,35 to 39,*,*,1138
Low birth weight (<2500g),2006,Henry,40 to 44,0,0.0,1140
Normal birth weight (2500g+),2006,Henry,40 to 44,*,*,1141
Low birth weight (<2500g),2006,Henry,45 and older,0,0.0,1143
Normal birth weight (2500g+),2006,Henry,45 and older,0,0.0,1144
Low birth weight (<2500g),2006,Henry,Less than 15,0,0.0,1146
Normal birth weight (2500g+),2006,Henry,Less than 15,0,0.0,1147
Low birth weight (<2500g),2006,Henry,Unknown,0,0.0,1149
Normal birth weight (2500g+),2006,Henry,Unknown,0,0.0,1150
Low birth weight (<2500g),2006,Highland,15 to 17,2,8.7,1155
Normal birth weight (2500g+),2006,Highland,15 to 17,*,*,1156
Low birth weight (<2500g),2006,Highland,18 to 19,6,8.2,1158
Normal birth weight (2500g+),2006,Highland,18 to 19,67,91.8,1159
Low birth weight (<2500g),2006,Highland,20 to 24,14,6.9,1161
Normal birth weight (2500g+),2006,Highland,20 to 24,189,93.1,1162
Low birth weight (<2500g),2006,Highland,25 to 29,8,4.3,1164
Normal birth weight (2500g+),2006,Highland,25 to 29,178,95.7,1165
Low birth weight (<2500g),2006,Highland,30 to 34,9,10.5,1167
Normal birth weight (2500g+),2006,Highland,30 to 34,77,89.5,1168
Low birth weight (<2500g),2006,Highland,35 to 39,3,8.8,1170
Normal birth weight (2500g+),2006,Highland,35 to 39,31,91.2,1171
Low birth weight (<2500g),2006,Highland,40 to 44,0,0.0,1173
Normal birth weight (2500g+),2006,Highland,40 to 44,*,*,1174
Low birth weight (<2500g),2006,Highland,45 and older,0,0.0,1176
Normal birth weight (2500g+),2006,Highland,45 and older,0,0.0,1177
Low birth weight (<2500g),2006,Highland,Less than 15,0,0.0,1179
Normal birth weight (2500g+),2006,Highland,Less than 15,*,*,1180
Low birth weight (<2500g),2006,Highland,Unknown,0,0.0,1182
Normal birth weight (2500g+),2006,Highland,Unknown,0,0.0,1183
Low birth weight (<2500g),2006,Hocking,15 to 17,*,*,1188
Normal birth weight (2500g+),2006,Hocking,15 to 17,*,*,1189
Low birth weight (<2500g),2006,Hocking,18 to 19,2,6.3,1191
Normal birth weight (2500g+),2006,Hocking,18 to 19,30,93.8,1192
Low birth weight (<2500g),2006,Hocking,20 to 24,7,6.1,1194
Normal birth weight (2500g+),2006,Hocking,20 to 24,107,93.9,1195
